step,time_seconds,total_vehicles,north_queue,south_queue,east_queue,west_queue,north_speed,south_speed,east_speed,west_speed,north_wait,south_wait,east_wait,west_wait,north_vehicles,south_vehicles,east_vehicles,west_vehicles,avg_speed_kmh,avg_waiting_time,max_waiting_time,halting_count,cars,trucks,buses,motorcycles,emergency_vehicles,emergency_detected,emergency_direction,emergency_direction_name,emergency_priority,emergency_distance,emergency_vehicle_id,emergency_type,north_congestion,south_congestion,east_congestion,west_congestion
103,103,100,80,20,0,0,20.983432460714155,44.97132563387016,0,0,4.7,0.0,0,0,80,20,0,0,25.781011095345356,3.76,53.0,29,82,3,3,11,1,1,1,south,0,38.00984523136023,emergency_1,emergency,57,22,20,20
104,104,101,80,21,0,0,21.04364326207956,44.36625825061656,0,0,5.0,0.0,0,0,80,21,0,0,25.89289984385458,3.9603960396039604,54.0,29,83,3,3,11,1,1,1,south,0,51.34252397443729,emergency_1,emergency,57,23,20,20
105,105,101,80,21,0,0,21.076835222206444,45.518250884950476,0,0,5.3625,0.0,0,0,80,21,0,0,26.158713726341347,4.247524752475248,55.0,31,83,3,3,11,1,1,1,south,0,64.90519209354952,emergency_1,emergency,57,22,20,20
106,106,103,80,23,0,0,19.926702931345343,44.40113372010688,0,0,5.7375,0.0,0,0,80,23,0,0,25.391867088059083,4.456310679611651,56.0,33,85,3,3,11,1,1,1,south,0,77.46843241873371,emergency_1,emergency,58,24,20,20
107,107,103,79,24,0,0,20.41233237479855,44.184852597703504,0,0,6.2405063291139244,0.0,0,0,79,24,0,0,25.951560387902614,4.786407766990291,57.0,34,85,3,3,11,1,1,1,south,0,90.451994775906,emergency_1,emergency,57,24,20,20
108,108,104,81,23,0,0,20.020349011045287,44.29776213488907,0,0,6.518518518518518,0.0,0,0,81,23,0,0,25.389392298049202,5.076923076923077,58.0,37,85,3,3,12,1,1,1,south,0,102.95673165330558,emergency_1,emergency,58,24,20,20
109,109,105,80,25,0,0,19.212414507059446,44.43383908113743,0,0,7.0625,0.0,0,0,80,25,0,0,25.21751559612563,5.380952380952381,59.0,39,85,3,4,12,1,1,1,south,0,115.7315705564653,emergency_1,emergency,58,25,20,20
110,110,102,80,22,0,0,19.20301409463557,44.76278019682421,0,0,7.55,0.0,0,0,80,22,0,0,24.715904822558603,5.921568627450981,60.0,40,82,3,4,12,1,1,1,south,0,127.62554989352122,emergency_1,emergency,59,23,20,20
111,111,101,79,22,0,0,19.59544529283696,44.3346504977059,0,0,8.139240506329115,0.0,0,0,79,22,0,0,24.98418306023415,6.366336633663367,61.0,39,81,3,4,12,1,1,1,south,0,140.1894293550608,emergency_1,emergency,58,23,20,20
112,112,97,78,19,0,0,18.181816387395227,44.81920456666296,0,0,8.756410256410257,0.0,0,0,78,19,0,0,23.399449123540453,7.041237113402062,62.0,42,76,4,4,12,1,1,1,south,0,153.9504169077728,emergency_1,emergency,60,21,20,20
113,113,93,75,18,0,0,16.35892491677922,44.43709330616329,0,0,9.64,0.0,0,0,75,18,0,0,21.79340912117614,7.774193548387097,63.0,41,72,4,4,12,1,1,1,south,0,167.13055966456645,emergency_1,emergency,61,21,20,20
114,114,91,76,15,0,0,15.664202706810691,43.855207086886544,0,0,10.039473684210526,0.0,0,0,76,15,0,0,20.311071560669347,8.384615384615385,64.0,42,70,5,3,13,0,0,0,none,0,999.0,,,62,19,20,20
115,115,87,73,14,0,0,13.099522483820484,44.74789218615628,0,0,11.0,0.0,0,0,73,14,0,0,18.192363585345785,9.229885057471265,65.0,40,66,5,3,13,0,0,0,none,0,999.0,,,64,18,20,20
116,116,86,75,11,0,0,12.38291464433645,45.78491834942578,0,0,11.266666666666667,0.0,0,0,75,11,0,0,16.655263955452526,9.825581395348838,66.0,44,66,5,3,12,0,0,0,none,0,999.0,,,64,16,20,20
117,117,86,75,11,0,0,12.408690498952012,43.85896833425535,0,0,11.853333333333333,0.0,0,0,75,11,0,0,16.431400454630346,10.337209302325581,67.0,45,65,5,4,12,0,0,0,none,0,999.0,,,64,17,20,20
118,118,85,74,11,0,0,11.536260841239514,44.016896316581445,0,0,12.621621621621621,0.0,0,0,74,11,0,0,15.739637196871998,10.988235294117647,68.0,46,65,5,3,12,0,0,0,none,0,999.0,,,65,17,20,20
119,119,86,75,11,0,0,11.369013535392009,42.19752528676352,0,0,13.066666666666666,0.0,0,0,75,11,0,0,15.31219527103255,11.395348837209303,69.0,48,66,5,3,12,0,0,0,none,0,999.0,,,65,18,20,20
120,120,86,76,10,0,0,11.487413562709078,43.77645138373474,0,0,13.513157894736842,0.0,0,0,76,10,0,0,15.24195284422369,11.94186046511628,70.0,48,66,5,3,12,0,0,0,none,0,999.0,,,65,16,20,20
121,121,86,77,9,0,0,11.406926555092456,45.53935053248872,0,0,13.974025974025974,0.0,0,0,77,9,0,0,14.978924413192063,12.511627906976743,71.0,51,66,5,3,12,0,0,0,none,0,999.0,,,65,15,20,20
122,122,87,78,9,0,0,10.924664272722586,45.473189354718265,0,0,14.423076923076923,0.0,0,0,78,9,0,0,14.498649626032481,12.931034482758621,72.0,51,67,5,3,12,0,0,0,none,0,999.0,,,66,15,20,20
123,123,86,78,8,0,0,10.832641965268177,46.52725348911724,0,0,15.064102564102564,0.0,0,0,78,8,0,0,14.153070944230882,13.662790697674419,73.0,51,66,5,3,12,0,0,0,none,0,999.0,,,66,13,20,20
124,124,87,79,8,0,0,11.174431588427044,46.95508546193902,0,0,15.50632911392405,0.0,0,0,79,8,0,0,14.464606657255732,14.080459770114942,74.0,51,67,5,3,12,0,0,0,none,0,999.0,,,66,13,20,20
125,125,88,81,7,0,0,11.080220705051142,47.36679382429463,0,0,15.753086419753087,0.0,0,0,81,7,0,0,13.966652657718235,14.5,75.0,53,69,5,3,11,0,0,0,none,0,999.0,,,66,12,20,20
126,126,88,81,7,0,0,10.822980183707099,48.05296674490193,0,0,16.382716049382715,0.0,0,0,81,7,0,0,13.784456387438503,15.079545454545455,76.0,52,69,5,3,11,0,0,0,none,0,999.0,,,66,12,20,20
127,127,89,83,6,0,0,10.925440471115511,47.11663157698471,0,0,16.626506024096386,0.0,0,0,83,6,0,0,13.365296051286467,15.50561797752809,77.0,55,70,5,3,11,0,0,0,none,0,999.0,,,66,12,20,20
128,128,89,83,6,0,0,10.852087282157036,42.30258425189067,0,0,17.301204819277107,0.0,0,0,83,6,0,0,12.97234550483571,16.134831460674157,78.0,58,70,5,3,11,0,0,0,none,0,999.0,,,67,15,20,20
129,129,90,84,6,0,0,11.484833062002863,43.95842251239463,0,0,17.761904761904763,0.0,0,0,84,6,0,0,13.649739025362319,16.57777777777778,79.0,57,71,5,3,11,0,0,0,none,0,999.0,,,66,14,20,20
130,130,91,85,6,0,0,11.861786999106235,44.98859165188509,0,0,18.211764705882352,0.0,0,0,85,6,0,0,14.04597192126748,17.01098901098901,80.0,57,72,5,3,11,0,0,0,none,0,999.0,,,66,13,20,20
131,131,91,87,4,0,0,12.22311047827209,46.30205020908046,0,0,18.436781609195403,0.0,0,0,87,4,0,0,13.721085851054875,17.626373626373628,81.0,58,71,5,3,12,0,0,0,none,0,999.0,,,66,11,20,20
132,132,92,88,4,0,0,11.796098245468032,46.40515440121343,0,0,18.863636363636363,0.0,0,0,88,4,0,0,13.30083981745696,18.043478260869566,82.0,58,71,5,3,13,0,0,0,none,0,999.0,,,66,11,20,20
133,133,92,88,4,0,0,11.455483443818215,46.734609529473154,0,0,19.056818181818183,0.0,0,0,88,4,0,0,12.989358491020603,18.22826086956522,83.0,56,71,5,4,12,0,0,0,none,0,999.0,,,67,11,20,20
134,134,93,89,4,0,0,11.44306979033366,46.33553308676629,0,0,18.56179775280899,0.0,0,0,89,4,0,0,12.943820899857645,17.763440860215052,84.0,55,72,5,4,12,0,0,0,none,0,999.0,,,67,11,20,20
135,135,94,90,4,0,0,12.292586895035932,45.327970276048205,0,0,13.555555555555555,0.0,0,0,90,4,0,0,13.69834788997262,12.97872340425532,84.0,43,73,5,4,12,0,0,0,none,0,999.0,,,65,12,20,20
136,136,95,92,3,0,0,13.355675484860015,46.55679485942272,0,0,9.576086956521738,0.0,0,0,92,3,0,0,14.404131886161993,9.273684210526316,74.0,33,73,6,4,12,0,0,0,none,0,999.0,,,63,10,20,20
137,137,97,94,3,0,0,13.952631572633662,45.97048064193723,0,0,7.0,0.0,0,0,94,3,0,0,14.94287432735439,6.783505154639175,68.0,30,75,6,4,12,0,0,0,none,0,999.0,,,62,11,20,20
138,138,98,94,4,0,0,14.358474730342175,44.733499159228906,0,0,5.095744680851064,0.0,0,0,94,4,0,0,15.59827164580694,4.887755102040816,63.0,26,76,6,4,12,0,0,0,none,0,999.0,,,61,12,20,20
139,139,100,96,4,0,0,15.115496383642958,45.32959690951023,0,0,3.7291666666666665,0.0,0,0,96,4,0,0,16.32406040467765,3.58,48.0,23,77,6,4,13,0,0,0,none,0,999.0,,,60,12,20,20
140,140,100,97,3,0,0,15.737737863278769,45.38524202425939,0,0,2.8969072164948453,0.0,0,0,97,3,0,0,16.62716298810819,2.81,35.0,24,77,6,4,13,0,0,0,none,0,999.0,,,60,11,20,20
141,141,102,94,8,0,0,15.4431435239426,43.68269292575342,0,0,2.4893617021276597,0.0,0,0,94,8,0,0,17.65801014369247,2.2941176470588234,35.0,25,79,6,4,13,0,0,0,none,0,999.0,,,60,15,20,20
142,142,103,95,8,0,0,15.934714264893572,44.51313143836573,0,0,2.0,0.0,0,0,95,8,0,0,18.154397152153546,1.8446601941747574,35.0,25,78,6,5,14,0,0,0,none,0,999.0,,,59,15,20,20
143,143,105,93,12,0,0,15.875835401471056,44.858367259776344,0,0,1.5806451612903225,0.0,0,0,93,12,0,0,19.18812475670595,1.4,27.0,27,80,6,5,14,0,0,0,none,0,999.0,,,59,17,20,20
144,144,105,90,15,0,0,15.799124568964759,42.9936592037324,0,0,1.8333333333333333,0.0,0,0,90,15,0,0,19.684058088217274,1.5714285714285714,28.0,28,81,6,4,14,0,0,0,none,0,999.0,,,59,20,20,20
145,145,105,87,18,0,0,15.746996689345577,43.94789839267877,0,0,1.8620689655172413,0.0,0,0,87,18,0,0,20.58143698134555,1.542857142857143,23.0,28,81,6,4,14,0,0,0,none,0,999.0,,,59,21,20,20
146,146,107,88,19,0,0,15.855359148449397,45.02454692542244,0,0,1.9090909090909092,0.0,0,0,88,19,0,0,21.03493454809882,1.5700934579439252,19.0,31,83,6,4,14,0,0,0,none,0,999.0,,,59,21,20,20
147,147,108,86,22,0,0,15.21384119251651,43.723410092682805,0,0,2.104651162790698,0.0,0,0,86,22,0,0,21.02134596847631,1.6759259259259258,11.0,34,83,7,4,14,0,0,0,none,0,999.0,,,60,24,20,20
148,148,108,84,24,0,0,14.745655049999229,45.115155120582244,0,0,2.5,0.0,0,0,84,24,0,0,21.494432843462118,1.9444444444444444,12.0,36,83,7,4,14,0,0,0,none,0,999.0,,,60,24,20,20
149,149,110,85,25,0,0,14.594350732444697,46.2066385524384,0,0,2.9058823529411764,0.0,0,0,85,25,0,0,21.77896160062508,2.2454545454545456,13.0,39,85,7,4,14,0,0,0,none,0,999.0,,,60,24,20,20
150,150,110,84,26,0,0,14.833035327109872,45.38802259530401,0,0,3.4047619047619047,0.0,0,0,84,26,0,0,22.05512322686485,2.6,14.0,40,85,7,4,14,0,0,0,none,0,999.0,,,60,25,20,20
151,151,111,83,28,0,0,13.480973922751662,45.65781246397571,0,0,3.927710843373494,0.0,0,0,83,28,0,0,21.5976539151325,2.936936936936937,15.0,41,86,7,4,14,0,0,0,none,0,999.0,,,61,26,20,20
152,152,112,84,28,0,0,12.493464540382615,46.0188312296997,0,0,4.154761904761905,0.0,0,0,84,28,0,0,20.87480621271189,3.1160714285714284,16.0,43,87,7,4,14,0,0,0,none,0,999.0,,,62,26,20,20
153,153,113,84,29,0,0,11.505433060775333,46.25816367526683,0,0,4.511904761904762,0.0,0,0,84,29,0,0,20.424275430866068,3.353982300884956,17.0,44,89,7,4,13,0,0,0,none,0,999.0,,,63,26,20,20
154,154,111,84,27,0,0,11.835398184555642,46.408475613094566,0,0,4.892857142857143,0.0,0,0,84,27,0,0,20.24506566717322,3.7027027027027026,18.0,44,88,7,4,12,0,0,0,none,0,999.0,,,63,25,20,20
155,155,109,85,24,0,0,11.837831093194797,46.42308580598831,0,0,5.211764705882353,0.0,0,0,85,24,0,0,19.452933048305297,4.064220183486238,19.0,45,87,6,4,12,0,0,0,none,0,999.0,,,63,23,20,20
156,156,109,87,22,0,0,12.307413335978747,46.15467339903609,0,0,5.505747126436781,0.0,0,0,87,22,0,0,19.1389704129261,4.394495412844036,20.0,49,87,6,4,12,0,0,0,none,0,999.0,,,63,22,20,20
157,157,107,86,21,0,0,12.789876044579493,45.66715945728925,0,0,5.767441860465116,0.0,0,0,86,21,0,0,19.24242699473748,4.635514018691588,21.0,47,85,6,4,12,0,0,0,none,0,999.0,,,62,22,20,20
158,158,105,86,19,0,0,12.96666272819828,44.88573689399658,0,0,6.186046511627907,0.0,0,0,86,19,0,0,18.742495196295113,5.066666666666666,22.0,48,83,6,4,12,0,0,0,none,0,999.0,,,62,21,20,20
159,159,103,87,16,0,0,13.290850693031262,44.05529306863966,0,0,6.563218390804598,0.0,0,0,87,16,0,0,18.06979319798014,5.543689320388349,23.0,49,82,5,4,12,0,0,0,none,0,999.0,,,62,20,20,20
160,160,103,88,15,0,0,12.718667847964065,44.20160355115494,0,0,6.943181818181818,0.0,0,0,88,15,0,0,17.30356139697244,5.932038834951456,24.0,50,83,5,3,12,0,0,0,none,0,999.0,,,63,19,20,20
161,161,104,89,15,0,0,12.716743894804114,42.544559450535935,0,0,7.325842696629214,0.0,0,0,89,15,0,0,17.01883267688082,6.269230769230769,25.0,51,85,4,3,12,0,0,0,none,0,999.0,,,63,20,20,20
162,162,102,89,13,0,0,12.623496462460377,42.45285418107874,0,0,7.797752808988764,0.0,0,0,89,13,0,0,16.42527734816664,6.803921568627451,26.0,51,83,4,3,12,0,0,0,none,0,999.0,,,63,19,20,20
163,163,102,91,11,0,0,12.206931413687961,43.16551623623082,0,0,8.098901098901099,0.0,0,0,91,11,0,0,15.545602325922978,7.2254901960784315,27.0,52,82,4,3,13,0,0,0,none,0,999.0,,,63,17,20,20
164,164,101,91,10,0,0,11.818879467313408,43.73604462137502,0,0,8.659340659340659,0.0,0,0,91,10,0,0,14.978994829101685,7.801980198019802,28.0,53,81,4,3,13,0,0,0,none,0,999.0,,,64,16,20,20
165,165,103,93,10,0,0,12.080167849545187,43.84537552778152,0,0,9.053763440860216,0.0,0,0,93,10,0,0,15.164168595005025,8.174757281553399,29.0,56,82,4,3,14,0,0,0,none,0,999.0,,,64,16,20,20
166,166,100,92,8,0,0,12.045283884789429,43.852225188176675,0,0,9.76086956521739,0.0,0,0,92,8,0,0,14.589839189060408,8.98,30.0,56,79,4,3,14,0,0,0,none,0,999.0,,,64,15,20,20
167,167,103,94,9,0,0,11.3419517185305,43.9459828702791,0,0,10.148936170212766,0.0,0,0,94,9,0,0,14.19084764441145,9.262135922330097,31.0,60,80,4,5,14,0,0,0,none,0,999.0,,,64,16,20,20
168,168,105,96,9,0,0,11.641300387978225,43.228493379427604,0,0,10.53125,0.0,0,0,96,9,0,0,14.348774072959602,9.628571428571428,32.0,59,82,4,5,14,0,0,0,none,0,999.0,,,64,16,20,20
169,169,104,95,9,0,0,11.631110315022186,44.66075367764263,0,0,11.263157894736842,0.0,0,0,95,9,0,0,14.489444836787417,10.288461538461538,33.0,59,81,4,5,14,0,0,0,none,0,999.0,,,65,15,20,20
170,170,103,95,8,0,0,11.603060921931881,43.89750343339824,0,0,11.894736842105264,0.0,0,0,95,8,0,0,14.111367136414705,10.970873786407767,34.0,60,81,4,4,14,0,0,0,none,0,999.0,,,65,15,20,20
171,171,106,97,9,0,0,10.469781555895787,44.65306134023841,0,0,12.278350515463918,0.0,0,0,97,9,0,0,13.372135499849403,11.235849056603774,35.0,65,85,4,4,13,0,0,0,none,0,999.0,,,66,15,20,20
172,172,104,94,10,0,0,9.431405731443087,43.73209912528495,0,0,13.329787234042554,0.0,0,0,94,10,0,0,12.729549327004804,12.048076923076923,36.0,62,83,4,4,13,0,0,0,none,0,999.0,,,67,16,20,20
173,173,103,95,8,0,0,9.471878567428925,44.92843312494716,0,0,13.863157894736842,0.0,0,0,95,8,0,0,12.225785717527431,12.78640776699029,37.0,65,81,4,4,14,0,0,0,none,0,999.0,,,67,14,20,20
174,174,103,95,8,0,0,9.017541544710445,44.969437375009555,0,0,14.56842105263158,0.0,0,0,95,8,0,0,11.809921803374456,13.436893203883495,38.0,68,82,4,4,13,0,0,0,none,0,999.0,,,67,14,20,20
175,175,102,96,6,0,0,9.13881280175911,44.63399074836184,0,0,15.114583333333334,0.0,0,0,96,6,0,0,11.226764445676913,14.22549019607843,39.0,68,81,4,4,13,0,0,0,none,0,999.0,,,67,13,20,20
176,176,103,98,5,0,0,9.315578089703457,44.38710721450764,0,0,14.959183673469388,0.0,0,0,98,5,0,0,11.018079503528904,14.233009708737864,40.0,70,81,5,4,13,0,0,0,none,0,999.0,,,67,13,20,20
177,177,103,98,5,0,0,9.00968549819293,44.9960850981687,0,0,14.89795918367347,0.0,0,0,98,5,0,0,10.7565981001335,14.174757281553399,41.0,67,82,5,3,13,0,0,0,none,0,999.0,,,67,13,20,20
178,178,104,97,7,0,0,8.238314056920993,44.04988537015096,0,0,14.762886597938145,0.0,0,0,97,7,0,0,10.648708279926856,13.76923076923077,42.0,65,83,5,3,13,0,0,0,none,0,999.0,,,68,14,20,20
179,179,105,98,7,0,0,8.241835556622238,44.35374797436244,0,0,14.755102040816327,0.0,0,0,98,7,0,0,10.649296384471585,13.771428571428572,43.0,65,84,5,3,13,0,0,0,none,0,999.0,,,68,14,20,20
180,180,105,99,6,0,0,8.93422113638816,43.9891377157904,0,0,10.97979797979798,0.0,0,0,99,6,0,0,10.937359226639716,10.352380952380953,41.0,55,84,5,3,13,0,0,0,none,0,999.0,,,66,14,20,20
181,181,107,101,6,0,0,9.845345995604463,43.78085546219253,0,0,8.544554455445544,0.0,0,0,101,6,0,0,11.748271760086038,8.065420560747663,39.0,49,86,5,3,13,0,0,0,none,0,999.0,,,65,14,20,20
182,182,110,103,7,0,0,10.900562050617825,40.69369407734525,0,0,7.038834951456311,0.0,0,0,103,7,0,0,12.796488634136846,6.590909090909091,39.0,45,89,5,3,13,0,0,0,none,0,999.0,,,64,17,20,20
183,183,112,104,8,0,0,11.764390381625539,41.28668763950372,0,0,6.153846153846154,0.0,0,0,104,8,0,0,13.873125900045409,5.714285714285714,39.0,41,91,5,3,13,0,0,0,none,0,999.0,,,63,17,20,20
184,184,113,105,8,0,0,13.611870156464319,43.57218281581845,0,0,5.580952380952381,0.0,0,0,105,8,0,0,15.732954238542485,5.185840707964601,38.0,42,92,5,3,13,0,0,0,none,0,999.0,,,62,15,20,20
185,185,113,107,6,0,0,15.425697211981616,43.31264148773045,0,0,4.897196261682243,0.0,0,0,107,6,0,0,16.906419916888638,4.6371681415929205,37.0,41,93,4,3,13,0,0,0,none,0,999.0,,,60,14,20,20
186,186,114,105,9,0,0,16.008823601125506,45.228864048009314,0,0,4.457142857142857,0.0,0,0,105,9,0,0,18.3156688995637,4.105263157894737,35.0,38,94,4,3,13,0,0,0,none,0,999.0,,,60,15,20,20
187,187,114,102,12,0,0,16.757408933076324,41.14663658479331,0,0,4.127450980392157,0.0,0,0,102,12,0,0,19.32469605430969,3.692982456140351,36.0,37,94,4,3,13,0,0,0,none,0,999.0,,,59,19,20,20
188,188,113,98,15,0,0,16.758448179205676,43.62327270936881,0,0,3.877551020408163,0.0,0,0,98,15,0,0,20.32457532922733,3.3628318584070795,35.0,36,93,4,3,13,0,0,0,none,0,999.0,,,59,19,20,20
189,189,116,99,17,0,0,17.009391192029668,43.60430471920577,0,0,3.696969696969697,0.0,0,0,99,17,0,0,20.906921622736512,3.1551724137931036,35.0,40,95,4,4,13,0,0,0,none,0,999.0,,,59,21,20,20
190,190,116,96,20,0,0,16.36486396153998,44.270055071841675,0,0,3.7395833333333335,0.0,0,0,96,20,0,0,21.176103808143722,3.0948275862068964,33.0,38,95,4,4,13,0,0,0,none,0,999.0,,,60,22,20,20
191,191,116,97,19,0,0,16.199637321308426,44.67407124535716,0,0,3.7628865979381443,0.0,0,0,97,19,0,0,20.863553222661235,3.146551724137931,33.0,40,95,4,4,13,0,0,0,none,0,999.0,,,60,21,20,20
192,192,118,98,20,0,0,15.444143468551191,43.83324250126235,0,0,3.816326530612245,0.0,0,0,98,20,0,0,20.255855169010708,3.169491525423729,33.0,45,96,4,4,14,0,0,0,none,0,999.0,,,60,22,20,20
193,193,119,99,20,0,0,15.12870961521612,43.15153818956874,0,0,3.888888888888889,0.0,0,0,99,20,0,0,19.83842870334261,3.235294117647059,29.0,46,97,4,4,14,0,0,0,none,0,999.0,,,60,23,20,20
194,194,120,98,22,0,0,14.969819940856448,43.14307199389087,0,0,3.9693877551020407,0.0,0,0,98,22,0,0,20.13491615057942,3.2416666666666667,21.0,46,97,4,4,15,0,0,0,none,0,999.0,,,61,24,20,20
195,195,121,99,22,0,0,15.130311863626016,44.534665850107764,0,0,4.0606060606060606,0.0,0,0,99,22,0,0,20.476558042986333,3.322314049586777,20.0,46,98,4,4,15,0,0,0,none,0,999.0,,,60,23,20,20
196,196,122,100,22,0,0,14.97160408348428,45.349394204317896,0,0,4.4,0.0,0,0,100,22,0,0,20.44956623642149,3.6065573770491803,21.0,49,99,4,4,15,0,0,0,none,0,999.0,,,61,22,20,20
197,197,121,100,21,0,0,15.05377287141156,44.0992525733935,0,0,4.58,0.0,0,0,100,21,0,0,20.09472389406958,3.7851239669421486,21.0,49,98,4,4,15,0,0,0,none,0,999.0,,,61,23,20,20
198,198,122,99,23,0,0,14.174723205361063,43.839512011880345,0,0,4.9393939393939394,0.0,0,0,99,23,0,0,19.767265357409777,4.008196721311475,22.0,47,99,4,4,15,0,0,0,none,0,999.0,,,61,24,20,20
199,199,122,99,23,0,0,13.379692923479649,43.13956319854097,0,0,5.383838383838384,0.0,0,0,99,23,0,0,18.99016027041744,4.368852459016393,23.0,54,99,4,4,15,0,0,0,none,0,999.0,,,62,25,20,20
200,200,120,99,21,0,0,12.427238128589035,43.20033728742495,0,0,5.828282828282828,0.0,0,0,99,21,0,0,17.81253048138532,4.808333333333334,24.0,53,97,4,4,15,0,0,0,none,0,999.0,,,63,23,20,20
201,201,116,98,18,0,0,11.939980743915982,41.144558652065555,0,0,6.346938775510204,0.0,0,0,98,18,0,0,16.471725591732298,5.362068965517241,25.0,54,91,5,4,16,0,0,0,none,0,999.0,,,63,23,20,20
202,202,115,99,16,0,0,12.228465669471843,40.95280133940962,0,0,6.767676767676767,0.0,0,0,99,16,0,0,16.22489498007188,5.826086956521739,26.0,55,90,5,4,16,0,0,0,none,0,999.0,,,63,22,20,20
203,203,117,101,16,0,0,12.679861767497634,41.751624537871606,0,0,7.128712871287129,0.0,0,0,101,16,0,0,16.6554874454975,6.153846153846154,27.0,57,92,5,4,16,0,0,0,none,0,999.0,,,63,21,20,20
204,204,113,99,14,0,0,12.588058202971792,41.52349374978017,0,0,7.777777777777778,0.0,0,0,99,14,0,0,16.17297942116044,6.814159292035399,28.0,55,88,5,4,16,0,0,0,none,0,999.0,,,63,20,20,20
205,205,113,99,14,0,0,12.00635104153124,41.91556751848098,0,0,8.292929292929292,0.0,0,0,99,14,0,0,15.711917684693153,7.265486725663717,29.0,58,87,6,4,16,0,0,0,none,0,999.0,,,64,20,20,20
206,206,112,99,13,0,0,10.860222777011682,42.33198206075555,0,0,8.808080808080808,0.0,0,0,99,13,0,0,14.513194836731953,7.785714285714286,30.0,58,88,6,3,15,0,0,0,none,0,999.0,,,64,19,20,20
207,207,109,99,10,0,0,11.408540220816503,42.66068439045481,0,0,9.333333333333334,0.0,0,0,99,10,0,0,14.275709410691576,8.477064220183486,31.0,56,87,6,1,15,0,0,0,none,0,999.0,,,64,17,20,20
208,208,108,99,9,0,0,10.778618390693907,43.616656956269786,0,0,9.88888888888889,0.0,0,0,99,9,0,0,13.515121604491897,9.064814814814815,32.0,59,85,6,1,16,0,0,0,none,0,999.0,,,65,16,20,20
209,209,110,101,9,0,0,10.041092652220255,41.8014433012143,0,0,10.306930693069306,0.0,0,0,101,9,0,0,12.639666796228857,9.463636363636363,33.0,65,87,6,1,16,0,0,0,none,0,999.0,,,65,17,20,20
210,210,109,101,8,0,0,9.709762864659867,42.73892796980533,0,0,10.861386138613861,0.0,0,0,101,8,0,0,12.133921771459534,10.064220183486238,34.0,60,86,6,1,16,0,0,0,none,0,999.0,,,66,16,20,20
211,211,109,100,9,0,0,9.295832426379874,39.77690430036461,0,0,11.56,0.0,0,0,100,9,0,0,11.812618177442834,10.605504587155963,35.0,62,86,6,1,16,0,0,0,none,0,999.0,,,66,18,20,20
212,212,110,103,7,0,0,9.021310204252243,39.088333581715005,0,0,11.825242718446601,0.0,0,0,103,7,0,0,10.93466623736351,11.072727272727272,36.0,68,86,6,2,16,0,0,0,none,0,999.0,,,66,18,20,20
213,213,112,104,8,0,0,8.924530271175481,41.62726624642,0,0,12.336538461538462,0.0,0,0,104,8,0,0,11.260439983692946,11.455357142857142,37.0,69,87,7,2,16,0,0,0,none,0,999.0,,,67,17,20,20
214,214,112,104,8,0,0,8.80934035274049,40.00487254519506,0,0,12.971153846153847,0.0,0,0,104,8,0,0,11.03759265220153,12.044642857142858,38.0,68,86,7,3,16,0,0,0,none,0,999.0,,,67,18,20,20
215,215,111,104,7,0,0,8.907730613229315,42.7814432287774,0,0,13.634615384615385,0.0,0,0,104,7,0,0,11.043910688083695,12.774774774774775,39.0,69,86,7,3,15,0,0,0,none,0,999.0,,,67,15,20,20
216,216,113,106,7,0,0,8.71696881206451,44.849452425059766,0,0,14.056603773584905,0.0,0,0,106,7,0,0,10.955264257117312,13.185840707964601,40.0,74,88,7,3,15,0,0,0,none,0,999.0,,,67,14,20,20
217,217,111,106,5,0,0,8.422000756620784,44.637386006539295,0,0,14.735849056603774,0.0,0,0,106,5,0,0,10.053324416527026,14.072072072072071,41.0,73,86,7,3,15,0,0,0,none,0,999.0,,,68,13,20,20
218,218,112,108,4,0,0,8.156673184037778,44.96474914930793,0,0,15.157407407407407,0.0,0,0,108,4,0,0,9.47124732565457,14.616071428571429,42.0,77,86,7,3,16,0,0,0,none,0,999.0,,,68,12,20,20
219,219,112,107,5,0,0,7.610549884753729,40.21651533005903,0,0,16.009345794392523,0.0,0,0,107,5,0,0,9.06617334213343,15.294642857142858,43.0,77,86,7,3,16,0,0,0,none,0,999.0,,,68,16,20,20
220,220,113,107,6,0,0,7.4160388733956095,40.735247065868634,0,0,16.738317757009344,0.0,0,0,107,6,0,0,9.18520037034108,15.849557522123893,44.0,79,87,7,3,16,0,0,0,none,0,999.0,,,69,16,20,20
221,221,115,109,6,0,0,7.357740799282358,42.35822121754305,0,0,16.486238532110093,0.0,0,0,109,6,0,0,9.183852821104653,15.626086956521739,45.0,81,88,7,4,16,0,0,0,none,0,999.0,,,69,15,20,20
222,222,117,110,7,0,0,6.990206201254623,45.38147683377803,0,0,16.727272727272727,0.0,0,0,110,7,0,0,9.287119828841494,15.726495726495726,46.0,80,90,7,4,16,0,0,0,none,0,999.0,,,69,13,20,20
223,223,115,109,6,0,0,6.927164678366788,44.379970240832925,0,0,17.045871559633028,0.0,0,0,109,6,0,0,8.881224099017194,16.156521739130437,47.0,79,88,7,4,16,0,0,0,none,0,999.0,,,69,14,20,20
224,224,117,111,6,0,0,7.10739627057605,43.799088051644794,0,0,16.91891891891892,0.0,0,0,111,6,0,0,8.989021490118036,16.05128205128205,48.0,80,90,7,4,16,0,0,0,none,0,999.0,,,69,14,20,20
